value__ratio_beyond_r_sigma__r_1.5#1#0.12225877192982765#12.308269484808463#0.5486815415821573#0.6333333333333333
value__ratio_beyond_r_sigma__r_1.5#2#0.12225877192982765#12.308269484808463#0.5486815415821573#0.6333333333333333
value__ratio_beyond_r_sigma__r_0.5#2#0.017712970209574196#64.58814645209355#0.8202284140437305#0.6333333333333333
value__ratio_beyond_r_sigma__r_1.5#3#-0.3811224508645974#12.463187187730968#1.3704020738716043#0.6333333333333333
value__ratio_beyond_r_sigma__r_0.5#3#0.14926053993694127#181.95501959247088#0.7322681010369734#0.6333333333333333
value__sample_entropy#3#0.1105682894312177#136.92322970840053#0.7911987757984423#0.6333333333333333
value__ratio_beyond_r_sigma__r_1.5#4#-0.38766793943369987#11.34989224736792#1.3689731424348162#0.6333333333333333
value__ratio_beyond_r_sigma__r_0.5#4#0.11754728650310782#152.87403693407003#0.7585455638220608#0.6333333333333333
value__sample_entropy#4#0.10711413211654947#130.7262268389312#0.8092009483013607#0.6333333333333333
value__fft_coefficient__coeff_6__attr_"imag"#4#0.26025495694486767#145.29035899661022#0.5296718599963715#0.6333333333333333
value__ratio_beyond_r_sigma__r_1.5#5#0.3306762307925169#11.964944903979857#1.7294800606263643#0.6666666666666666
value__ratio_beyond_r_sigma__r_0.5#5#0.15607799005998507#165.5541498901855#5.157998551417297#0.6666666666666666
value__sample_entropy#5#0.28260534482806865#153.9390376106855#0.599432308764006#0.6666666666666666
value__fft_coefficient__coeff_6__attr_"imag"#5#0.29973998752967596#159.99853295561635#0.6123473265944258#0.6666666666666666
value__quantile__q_0.9#5#0.384127794103302#229.55870607781034#0.5587249730197471#0.6666666666666666
value__ratio_beyond_r_sigma__r_1.5#6#0.3895887437062267#12.833136990832758#1.0229076532871462#0.65
value__ratio_beyond_r_sigma__r_0.5#6#0.12897656079927813#187.82093151935635#0.9633599211890447#0.65
value__sample_entropy#6#0.22945673502473168#154.3851731232218#0.6163803927020403#0.65
value__fft_coefficient__coeff_6__attr_"imag"#6#0.27433374804082933#170.8661840884343#0.6558970876374658#0.65
value__quantile__q_0.9#6#0.40853973809431554#243.01317488821917#0.5442644539039123#0.65
value__fft_coefficient__coeff_4__attr_"abs"#6#0.41469562480044253#231.13062731037985#0.43063492335617476#0.65
value__ratio_beyond_r_sigma__r_1.5#7#0.27000494957575444#11.135584920002826#2.708711968023118#0.6666666666666666
