value__ratio_beyond_r_sigma__r_0.5#1#-0.5064850192710915#0.10410565418877028#1.9989075813855324#0.505
value__ratio_beyond_r_sigma__r_0.5#2#0.4038522223757673#118.48875128669675#0.8357162852543124#0.81
value__binned_entropy__max_bins_10#2#0.10677062109346057#16.435913267201595#2.9054629674520713#0.81
value__ratio_beyond_r_sigma__r_0.5#3#0.2254895683026546#55.8332339429889#1.1535461238433888#0.91
value__binned_entropy__max_bins_10#3#0.4155074331970691#201.6608067184662#0.7564057709513621#0.91
value__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.0#3#0.11863257878227332#3.921415318499351#2.235779035015078#0.91
value__ratio_beyond_r_sigma__r_0.5#4#0.2168762219334559#59.31082564564533#1.1580764644049955#0.905
value__binned_entropy__max_bins_10#4#0.4346143136125394#210.29769354652464#0.7435622200964864#0.905
value__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.0#4#0.13288864817505452#1.2783793192836181#3.8436417721060194#0.905
value__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.2#4#0.4098132038454386#214.7166180347114#0.7826613749970558#0.905
value__ratio_beyond_r_sigma__r_0.5#5#0.2168762219334559#59.31082564564533#1.1580764644049955#0.905
value__binned_entropy__max_bins_10#5#0.4346143136125394#210.29769354652464#0.7435622200964864#0.905
value__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.0#5#0.13288864817505452#1.2783793192836181#3.8436417721060194#0.905
value__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.2#5#0.4098132038454386#214.7166180347114#0.7826613749970558#0.905
value__change_quantiles__f_agg_"var"__isabs_True__qh_1.0__ql_0.0#5#0.0955081633045571#1.1712240182551479#4.017050448496612#0.905
value__ratio_beyond_r_sigma__r_0.5#6#-0.5064850192710915#0.10410565418877028#1.9989075813855324#0.505
value__binned_entropy__max_bins_10#6#-0.31107782829079794#0.6816546272702169#1.0495453799937757#0.505
value__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.0#6#-0.7504593026612233#0.03256211676125945#1.7025194169357847#0.505
value__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.2#6#-0.32073322584870906#0.026396952386898594#5.0842392385821835#0.505
value__change_quantiles__f_agg_"var"__isabs_True__qh_1.0__ql_0.0#6#-0.7361161802989912#0.013574919200062428#2.6353373252309815#0.505
value__change_quantiles__f_agg_"var"__isabs_False__qh_0.8__ql_0.0#6#-0.7023027050259246#0.04742509289175245#1.4108709872927963#0.505
value__ratio_beyond_r_sigma__r_0.5#7#0.1800644526529675#45.909360900556194#1.3412743680784895#0.875
value__binned_entropy__max_bins_10#7#0.43521257071797814#215.22858729540394#0.7438050728328216#0.875
value__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.0#7#0.10069246911180581#3.530182696240358#2.2920382977354503#0.875
value__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.2#7#0.41943436303245085#221.8192258927293#0.767831923101534#0.875
value__change_quantiles__f_agg_"var"__isabs_True__qh_1.0__ql_0.0#7#0.06980191685414014#3.378548584947186#2.364444398565171#0.875
value__change_quantiles__f_agg_"var"__isabs_False__qh_0.8__ql_0.0#7#0.08512008389741578#3.25723517511697#2.3910873279959115#0.875
value__sample_entropy#7#0.3393478166924227#137.3000700543683#1.0051808919183156#0.875
value__ratio_beyond_r_sigma__r_0.5#8#0.18421727533530016#52.25498157286479#1.2610769230770407#0.87
value__binned_entropy__max_bins_10#8#0.42405255319100144#202.94343833244037#0.762543095762759#0.87
value__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.0#8#0.13680859407405804#1.2449764705014637#3.886601173809713#0.87
value__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.2#8#0.4278281710709534#229.38259710934946#0.7543435994009855#0.87
value__change_quantiles__f_agg_"var"__isabs_True__qh_1.0__ql_0.0#8#0.10238703185830836#1.1532320432496512#4.039827794586315#0.87
value__change_quantiles__f_agg_"var"__isabs_False__qh_0.8__ql_0.0#8#0.10775721792630258#1.0958682830825355#4.145625152992685#0.87
value__sample_entropy#8#0.3289826323319278#130.3262647767429#1.0272213135907182#0.87
value__energy_ratio_by_chunks__num_segments_10__segment_focus_7#8#0.13214027626645744#46.27038078442287#1.5006517730966458#0.87
value__ratio_beyond_r_sigma__r_0.5#9#0.12621103788954968#15.376738452936026#2.350678713341512#0.855
value__binned_entropy__max_bins_10#9#0.5725899472510864#406.4399393089043#0.5570903069993409#0.855
value__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.0#9#0.026736454893869492#2.0982265503839868#2.7172930900681016#0.855
value__change_quantiles__f_agg_"var"__isabs_True__qh_0.8__ql_0.2#9#0.38174811773967393#197.09986132162314#0.7988756281386589#0.855
value__change_quantiles__f_agg_"var"__isabs_True__qh_1.0__ql_0.0#9#0.06719409721507182#2.4184054816047342#2.537747982290783#0.855
value__change_quantiles__f_agg_"var"__isabs_False__qh_0.8__ql_0.0#9#-0.011834732065028995#1.7348657383194217#2.9856425431614904#0.855
value__sample_entropy#9#0.5175783797212288#318.1961607123421#0.6906243315980957#0.855
value__energy_ratio_by_chunks__num_segments_10__segment_focus_7#9#0.028605522756052947#25.91396634454445#1.883235832275333#0.855
value__agg_autocorrelation__f_agg_"median"__maxlag_40#9#0.3276462563494341#146.76751410144817#0.8852693552106871#0.855
value__ratio_beyond_r_sigma__r_0.5#10#0.08047148250873082#9.716242460324855#2.9289795154058704#0.825
value__binned_entropy__max_bins_10#10#0.4750931311221402#270.3862856335714#0.6878263898821613#0.825
